Geo Point;Geo Shape;id_geofla;code_comm;insee_com;nom_comm;statut;x_chf_lieu;y_chf_lieu;x_centroid;y_centroid;z_moyen;superficie;population;code_cant;code_arr;code_dept;nom_dept;code_reg;nom_region;codgeo;reg;dep;cv;ze2010;libgeo;id_modif_g;p11_tot;p06_tot;p11_0014;p11_1529;p11_3044;p11_4559;p11_6074;p11_75p;p06_0014;p06_1529;p06_3044;p06_4559;p06_6074;p06_75p;dens_poptt;dens_pop75
48.5707254105, 2.32774257442;"{""type"": ""Polygon"", ""coordinates"": [[[2.34275603831907, 48.552830886797004], [2.339449314507137, 48.55501655002315], [2.317022752922143, 48.55291979418623], [2.312614467623, 48.56255593460938], [2.313281782316677, 48.57575656823445], [2.316867985207582, 48.585591488976625], [2.326590094046658, 48.592942326888036], [2.338445908821839, 48.590499045119124], [2.336501928392554, 48.574826817793685], [2.347631266302801, 48.557418612207485], [2.34275603831907, 48.552830886797004]]]}";2096;332;91332;LEUDEVILLE;Commune simple;6502;68296;6504;68302;80;782;1.4;04;3;91;ESSONNE;11;ILE-DE-FRANCE;91332;11;91;9104;1115;Leudeville;ZZZZZZ;1393.0;1281.0;296.0;264.0;316.0;314.0;156.0;47.0;290.0;249.0;289.0;307.0;105.0;41.0;178.1;6.1
48.603527961, 3.01423593373;"{""type"": ""Polygon"", ""coordinates"": [[[3.035677189359355, 48.593213648679516], [3.026471181735306, 48.59607653616983], [3.016801343981901, 48.59356862397131], [2.987753015554649, 48.60185376862383], [2.985581642735445, 48.60680985962797], [2.993760521948391, 48.60776405395691], [3.011897161712802, 48.61419512861048], [3.036121255324104, 48.60791165587426], [3.035677189359355, 48.593213648679516]]]}";30634;119;77119;CLOS-FONTAINE;Commune simple;7011;68340;7010;68337;122;597;0.3;22;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77119;11;77;7722;1105;Clos-Fontaine;ZZZZZZ;265.0;248.0;37.0;59.0;44.0;86.0;30.0;8.0;42.0;52.0;73.0;57.0;18.0;7.0;44.4;1.4
48.8122991656, 3.09124381847;"{""type"": ""Polygon"", ""coordinates"": [[[3.084700438618409, 48.78774024144415], [3.082291138538508, 48.79625898826442], [3.073416294244486, 48.796894327808964], [3.069563407426485, 48.806852604532395], [3.07516523003575, 48.8202586101583], [3.073799387908001, 48.82712148458685], [3.087346560025363, 48.831743975820885], [3.096961426522103, 48.830387554425336], [3.10609313712877, 48.83282601258732], [3.111816668324708, 48.8274157464582], [3.110018511297619, 48.82088814836936], [3.114205920191496, 48.81128811074636], [3.105429826950847, 48.80795954853313], [3.103115698596747, 48.7944980568253], [3.084700438618409, 48.78774024144415]]]}";14890;131;77131;COULOMMIERS;Chef-lieu canton;7061;68572;7067;68569;101;1095;14.5;07;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77131;11;77;7707;1103;Coulommiers;ZZZZZZ;14622.0;13836.0;2629.0;3044.0;2596.0;2994.0;1998.0;1361.0;2477.0;2901.0;2743.0;2728.0;1799.0;1188.0;1335.3;124.3
48.5723421341, 3.33441347649;"{""type"": ""Polygon"", ""coordinates"": [[[3.320557959784605, 48.556328792408486], [3.311183822063887, 48.56369405937794], [3.311020661448605, 48.5841591451755], [3.311074545235647, 48.590950497322204], [3.321305324403761, 48.58982588899446], [3.33282758578258, 48.582894775952376], [3.343125936759521, 48.58204694770973], [3.35671365725527, 48.59245063120815], [3.361469830078496, 48.57622656690637], [3.351985514720107, 48.568887697933654], [3.358784296495745, 48.55621963188074], [3.320557959784605, 48.556328792408486]]]}";31130;403;77403;SAINT-BRICE;Commune simple;7239;68297;7246;68302;149;1150;0.7;25;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77403;11;77;7725;1108;Saint-Brice;ZZZZZZ;665.0;747.0;100.0;83.0;99.0;190.0;134.0;59.0;132.0;106.0;139.0;200.0;118.0;52.0;57.8;5.1
48.6755736091, 3.2262301193;"{""type"": ""Polygon"", ""coordinates"": [[[3.230217033270309, 48.655655900005996], [3.225170583510441, 48.65659200660992], [3.219712558865002, 48.66625358175101], [3.21974339445467, 48.683289428828495], [3.212320353639203, 48.69176676688405], [3.218452860673953, 48.69302392175776], [3.230969551296524, 48.690796677148676], [3.233892677431609, 48.679142977845906], [3.235664784164504, 48.66548554417411], [3.230217033270309, 48.655655900005996]]]}";23713;036;77036;BOISDON;Commune simple;7165;68427;7166;68417;155;434;0.1;23;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77036;11;77;7723;1103;Boisdon;ZZZZZZ;97.0;82.0;15.0;13.0;24.0;25.0;10.0;9.0;8.0;16.0;15.0;23.0;8.0;11.0;22.4;2.0
48.4602932041, 3.2638422634;"{""type"": ""Polygon"", ""coordinates"": [[[3.275517714020059, 48.446007227363225], [3.270982596166449, 48.44763700998354], [3.256818275562657, 48.44365613322641], [3.252812652039267, 48.445805864722914], [3.239619816343382, 48.47060890956756], [3.241865210637295, 48.47346513483428], [3.251427422474213, 48.472815543733276], [3.264692271727125, 48.476718033025776], [3.272976193120034, 48.47476511053043], [3.289867035869205, 48.451280889005716], [3.275517714020059, 48.446007227363225]]]}";3074;174;77174;EVERLY;Commune simple;7183;68184;7195;68178;59;877;0.6;01;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77174;11;77;7701;1108;Everly;ZZZZZZ;592.0;606.0;132.0;98.0;141.0;143.0;51.0;26.0;144.0;106.0;153.0;121.0;49.0;33.0;67.5;3.0
48.8167092612, 2.65547869791;"{""type"": ""Polygon"", ""coordinates"": [[[2.681066933671945, 48.810395622887256], [2.686105414783504, 48.80130734631919], [2.676112468535689, 48.80128968036051], [2.656466293436372, 48.80342030775941], [2.651528665307597, 48.808838211457704], [2.628138389345263, 48.804612649523584], [2.627881534880737, 48.81962227931698], [2.638125754422267, 48.83103956150355], [2.658536008864461, 48.832502559083025], [2.665620826932079, 48.832342706071174], [2.675725399940784, 48.82413247022806], [2.681066933671945, 48.810395622887256]]]}";17064;146;77146;CROISSY-BEAUBOURG;Commune simple;6750;68587;6747;68574;107;1079;2.0;35;5;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77146;11;77;7735;1102;Croissy-Beaubourg;ZZZZZZ;1988.0;2097.0;345.0;324.0;363.0;528.0;360.0;67.0;358.0;401.0;395.0;653.0;241.0;48.0;184.2;6.2
48.8514207654, 2.71246565476;"{""type"": ""Polygon"", ""coordinates"": [[[2.730758147843236, 48.85196874049472], [2.728524967628344, 48.84901388836226], [2.698640523245205, 48.84910422865599], [2.697247749583602, 48.85428086184035], [2.709853943303526, 48.854285113341376], [2.730758147843236, 48.85196874049472]]]}";7150;221;77221;GUERMANTES;Commune simple;6784;68616;6789;68613;109;127;1.2;43;5;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77221;11;77;7743;1102;Guermantes;ZZZZZZ;1217.0;1302.0;206.0;227.0;208.0;359.0;190.0;27.0;238.0;283.0;239.0;398.0;117.0;28.0;958.3;21.4
48.5874212672, 2.76525600537;"{""type"": ""Polygon"", ""coordinates"": [[[2.76245275300915, 48.57467642669556], [2.753119065334146, 48.57338007663755], [2.735094923149906, 48.58056463134417], [2.769335161570364, 48.60325908136082], [2.780332626618533, 48.600527344265146], [2.788924365460654, 48.60219800675754], [2.784272541004896, 48.58898462745726], [2.786145048138489, 48.582016623344586], [2.76245275300915, 48.57467642669556]]]}";24377;195;77195;FOUJU;Commune simple;6836;68317;6826;68319;93;777;0.5;22;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77195;11;77;7722;1105;Fouju;ZZZZZZ;562.0;489.0;118.0;75.0;127.0;142.0;72.0;28.0;91.0;86.0;97.0;144.0;55.0;16.0;72.3;3.6
49.0922395849, 2.371761287;"{""type"": ""Polygon"", ""coordinates"": [[[2.396421051019481, 49.086488722365644], [2.375936580985816, 49.07550429358894], [2.375567671637036, 49.072040586905764], [2.370400129694798, 49.072696994688116], [2.362689565269868, 49.079813711505174], [2.349388066962709, 49.080650605748794], [2.345735860120957, 49.09021581708296], [2.361450841305994, 49.1070513970841], [2.391650782027316, 49.1103639090797], [2.38905458530621, 49.1075274678077], [2.393561136290432, 49.09809132971598], [2.389896664292286, 49.09183271551135], [2.396421051019481, 49.086488722365644]]]}";20638;056;95056;BELLOY-EN-FRANCE;Commune simple;6540;68879;6541;68882;132;952;1.9;26;2;95;VAL-D'OISE;11;ILE-DE-FRANCE;95056;11;95;9526;0056;Belloy-en-France;ZZZZZZ;2017.0;1784.0;482.0;325.0;494.0;372.0;244.0;100.0;417.0;295.0;468.0;349.0;186.0;69.0;211.9;10.5
48.5586242184, 2.43753236038;"{""type"": ""Polygon"", ""coordinates"": [[[2.465176547057713, 48.54147098155874], [2.445601112718156, 48.546562921058076], [2.425165596050208, 48.54447782017385], [2.402774167892407, 48.56319566024219], [2.412753598869674, 48.56521540047856], [2.422234048097816, 48.573222978991865], [2.439394862714953, 48.57706523151386], [2.442294558670131, 48.57719579968149], [2.456355291836144, 48.56387538194322], [2.456770495696643, 48.557814181606595], [2.466471529200264, 48.556661659721875], [2.468750459207878, 48.55375724511082], [2.465176547057713, 48.54147098155874]]]}";32965;386;91386;MENNECY;Chef-lieu canton;6583;68296;6584;68288;75;1115;13.4;16;2;91;ESSONNE;11;ILE-DE-FRANCE;91386;11;91;9116;1115;Mennecy;ZZZZZZ;13344.0;13325.0;2767.0;2424.0;2583.0;2955.0;1839.0;776.0;2911.0;2459.0;3033.0;2870.0;1503.0;549.0;1196.8;69.6
48.1407704242, 2.4920346913;"{""type"": ""Polygon"", ""coordinates"": [[[2.458940979110657, 48.12560797001984], [2.455859023189463, 48.123389135921464], [2.442692473139174, 48.125487316283596], [2.444255901746708, 48.131469749058844], [2.461097459691777, 48.138206805418285], [2.47209877029132, 48.148550792405494], [2.471850091055762, 48.15459661481262], [2.483237659350061, 48.16451823004766], [2.506327027888593, 48.15643757517135], [2.537505370788849, 48.140519759321705], [2.52172363882654, 48.12841686387535], [2.522209579970821, 48.12521535695587], [2.477548635414252, 48.129102319690354], [2.458940979110657, 48.12560797001984]]]}";34178;027;77027;BEAUMONT-DU-GATINAIS;Commune simple;6610;67821;6622;67823;90;1659;1.2;04;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77027;11;77;7704;1107;Beaumont-du-Gâtinais;ZZZZZZ;1159.0;1095.0;252.0;158.0;234.0;205.0;130.0;180.0;232.0;154.0;227.0;197.0;119.0;166.0;69.9;10.8
48.2535112842, 2.50835017332;"{""type"": ""Polygon"", ""coordinates"": [[[2.506191747348859, 48.23853573042261], [2.484178476405586, 48.2389725902417], [2.477608093746713, 48.244135495133754], [2.476773880468682, 48.2508261790151], [2.469090079862157, 48.25528181890312], [2.477184567679299, 48.25832313641549], [2.481766011158766, 48.25693965567568], [2.506060072208, 48.26122757284045], [2.51964735117661, 48.27110899275882], [2.537341645191159, 48.26825530062523], [2.539562830828041, 48.26545670350783], [2.540561512781101, 48.256013019778365], [2.53447561917327, 48.25095048499392], [2.506191747348859, 48.23853573042261]]]}";26213;198;77198;FROMONT;Commune simple;6631;67951;6635;67949;119;1065;0.2;03;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77198;11;77;7703;1105;Fromont;ZZZZZZ;212.0;222.0;49.0;24.0;45.0;45.0;26.0;23.0;55.0;24.0;56.0;45.0;20.0;22.0;19.9;2.2
49.0066091497, 2.51419773353;"{""type"": ""Polygon"", ""coordinates"": [[[2.501882021591869, 48.978538437186266], [2.50251708661506, 48.98497959625051], [2.490603798084245, 48.99048685210382], [2.48576109915957, 48.99933255567155], [2.488592440730956, 48.99909287276343], [2.489892081559114, 49.00174211162611], [2.488124478100719, 49.00220217943681], [2.491136453471116, 49.01004715316825], [2.498573492607254, 49.024115046816526], [2.511211555653819, 49.02803370681793], [2.525579269202698, 49.02694935563926], [2.535014939309858, 49.023812104802886], [2.538283698051414, 49.01448202239961], [2.550671669288909, 49.01261372368827], [2.55306064485419, 49.00981711741222], [2.547695159195196, 49.00435679543552], [2.53281025529314, 49.00442566732883], [2.511558291055319, 48.98099717259962], [2.501882021591869, 48.978538437186266]]]}";36357;527;95527;ROISSY-EN-FRANCE;Commune simple;6647;68783;6644;68786;99;1420;2.8;13;2;95;VAL-D'OISE;11;ILE-DE-FRANCE;95527;11;95;9513;0056;Roissy-en-France;ZZZZZZ;2869.0;2564.0;530.0;821.0;697.0;548.0;199.0;74.0;500.0;645.0;672.0;530.0;153.0;64.0;202.0;5.2
48.8643287851, 2.51040249898;"{""type"": ""Polygon"", ""coordinates"": [[[2.513670428919681, 48.850168126618286], [2.503941324504135, 48.857232979279296], [2.499717550238718, 48.85567752561715], [2.496392095141793, 48.85990845266075], [2.509129986812812, 48.8779209645943], [2.520436672577835, 48.874576349894696], [2.523458873987326, 48.87208829934475], [2.517958904233158, 48.86682319917767], [2.517337884375975, 48.85440088764139], [2.5208335409296, 48.85218457344143], [2.515648757769381, 48.851381270538454], [2.513670428919681, 48.850168126618286]]]}";24463;049;93049;NEUILLY-PLAISANCE;Chef-lieu canton;6640;68624;6640;68628;65;341;20.5;18;2;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;93049;11;93;9318;1101;Neuilly-Plaisance;ZZZZZZ;20703.0;19952.0;4098.0;4177.0;4574.0;4167.0;2459.0;1228.0;3808.0;4042.0;4498.0;4298.0;2182.0;1124.0;6071.3;360.1
48.2874371682, 2.53069073747;"{""type"": ""Polygon"", ""coordinates"": [[[2.539562830828041, 48.26545670350783], [2.537341645191159, 48.26825530062523], [2.51964735117661, 48.27110899275882], [2.502977495230317, 48.28518434129207], [2.502591434828554, 48.287522080404585], [2.507597513632591, 48.288505756145696], [2.521680771305761, 48.30694533256029], [2.522495728808873, 48.3137506380034], [2.538821994779293, 48.30238869844934], [2.556305158415699, 48.296904124792604], [2.550577848693191, 48.290170403271595], [2.554077375920944, 48.28131209549794], [2.545126675527631, 48.278164863222464], [2.548701870285748, 48.26835318021577], [2.539562830828041, 48.26545670350783]]]}";33484;003;77003;AMPONVILLE;Commune simple;6651;67977;6651;67986;116;1193;0.4;03;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77003;11;77;7703;1105;Amponville;ZZZZZZ;388.0;355.0;77.0;63.0;93.0;90.0;48.0;17.0;89.0;42.0;97.0;74.0;40.0;13.0;32.5;1.4
48.2330689473, 2.52555422379;"{""type"": ""Polygon"", ""coordinates"": [[[2.517403785513196, 48.214377641697176], [2.514118720147238, 48.214382173338535], [2.515349802478519, 48.22693037956884], [2.50734503231658, 48.228984796170856], [2.506191747348859, 48.23853573042261], [2.53447561917327, 48.25095048499392], [2.546726372671746, 48.24262116418015], [2.532062650598029, 48.2298500718559], [2.542288072207185, 48.22319567916905], [2.541021265311239, 48.22176909309021], [2.517403785513196, 48.214377641697176]]]}";23100;056;77056;BURCY;Commune simple;6644;67932;6647;67926;121;695;0.1;03;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77056;11;77;7703;1105;Burcy;ZZZZZZ;152.0;159.0;25.0;23.0;29.0;32.0;20.0;23.0;25.0;24.0;33.0;32.0;21.0;25.0;21.9;3.2
48.978430412, 2.55468501543;"{""type"": ""Polygon"", ""coordinates"": [[[2.595934503003416, 48.93861477667014], [2.574758302676825, 48.93746239807098], [2.569018342009352, 48.943233165649396], [2.55418410961704, 48.968106223732], [2.549715991741213, 48.96989700927491], [2.534856103027264, 48.96674689910592], [2.526297380142486, 48.97521124120451], [2.500519839836573, 48.975286518836725], [2.501882021591869, 48.978538437186266], [2.511558291055319, 48.98099717259962], [2.53281025529314, 49.00442566732883], [2.547695159195196, 49.00435679543552], [2.55306064485419, 49.00981711741222], [2.565778810994143, 49.01239955999046], [2.571527822634021, 49.001530795809735], [2.575843102727704, 49.00028722504259], [2.579969183087789, 48.986921343777965], [2.57583980497449, 48.98060322376184], [2.56584179718651, 48.97869705242804], [2.566334994483757, 48.97525476673634], [2.591905302944355, 48.949347295695695], [2.595934503003416, 48.93861477667014]]]}";5651;073;93073;TREMBLAY-EN-FRANCE;Chef-lieu canton;6689;68729;6674;68754;81;2259;34.5;33;2;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;93073;11;93;9333;0056;Tremblay-en-France;ZZZZZZ;34452.0;35340.0;7601.0;6777.0;7337.0;6849.0;3987.0;1902.0;7802.0;7135.0;7758.0;7151.0;3844.0;1649.0;1525.1;84.2
48.6073931366, 2.62398597049;"{""type"": ""Polygon"", ""coordinates"": [[[2.600792369669901, 48.59015681218267], [2.596397775088798, 48.59383908907896], [2.586484262383631, 48.602512543626304], [2.598136762050963, 48.616396120187964], [2.613022761231556, 48.61774972236619], [2.629400688095476, 48.625024906884086], [2.637198869013362, 48.62361869258023], [2.656748437259034, 48.61984471621132], [2.663498085205199, 48.614583826181736], [2.653471232936347, 48.61482492620626], [2.653151914941414, 48.60159202826353], [2.64471747740038, 48.59337243572722], [2.616541425707575, 48.59485918949391], [2.600792369669901, 48.59015681218267]]]}";17639;384;77384;REAU;Commune simple;6722;68345;6722;68341;88;1329;1.1;41;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77384;11;77;7741;1105;Réau;ZZZZZZ;1321.0;972.0;252.0;249.0;355.0;258.0;110.0;98.0;219.0;164.0;236.0;192.0;85.0;77.0;99.4;7.4
48.6370893938, 2.8323243324;"{""type"": ""Polygon"", ""coordinates"": [[[2.843144431949537, 48.621486375831815], [2.818308838668546, 48.62734282760071], [2.818473789033937, 48.63064424501652], [2.803325273877826, 48.63902149355347], [2.805146896342677, 48.641875876455835], [2.836591432367268, 48.651853479998024], [2.84669660282133, 48.65015788957067], [2.848517885109847, 48.64001399958194], [2.859679775528931, 48.632966642367045], [2.846938731814881, 48.627715872013965], [2.843144431949537, 48.621486375831815]]]}";21281;493;77493;VERNEUIL-L'ETANG;Commune simple;6878;68382;6876;68374;96;775;3.2;22;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77493;11;77;7722;1105;Verneuil-l'Étang;ZZZZZZ;3185.0;3069.0;724.0;633.0;684.0;712.0;320.0;111.0;748.0;595.0;729.0;657.0;252.0;88.0;411.0;14.4
48.756188625, 2.86795216078;"{""type"": ""Polygon"", ""coordinates"": [[[2.856323312650212, 48.73347711973005], [2.857316358956749, 48.743254964291175], [2.849269728553021, 48.74652792781523], [2.848929943956332, 48.75585434211747], [2.84752834583345, 48.7746679118974], [2.857360906770931, 48.781713246801964], [2.862289077847984, 48.78110744834401], [2.873080883999765, 48.77002096656185], [2.892618880088438, 48.77030994448965], [2.886325611353168, 48.76109432423854], [2.889293155436229, 48.740959418170846], [2.883974090142959, 48.735728762359116], [2.856323312650212, 48.73347711973005]]]}";6280;229;77229;LA HOUSSAYE-EN-BRIE;Commune simple;6907;68504;6902;68506;115;1243;1.6;27;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77229;11;77;7727;1117;La Houssaye-en-Brie;ZZZZZZ;1618.0;1585.0;337.0;295.0;347.0;406.0;165.0;68.0;374.0;272.0;422.0;322.0;142.0;52.0;130.2;5.4
48.6520584665, 2.87089488924;"{""type"": ""Polygon"", ""coordinates"": [[[2.888031520886282, 48.64439322120845], [2.859462321852804, 48.648248731734206], [2.848731819891708, 48.655215577985004], [2.858062247073824, 48.65394979321083], [2.869045058934333, 48.6594671746591], [2.882205094707585, 48.65794280183362], [2.881444777542807, 48.65195151482919], [2.888302915364112, 48.644429455410915], [2.888031520886282, 48.64439322120845]]]}";26788;007;77007;ARGENTIERES;Commune simple;6902;68392;6904;68391;89;257;0.4;22;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77007;11;77;7722;1105;Argentières;ZZZZZZ;395.0;355.0;90.0;62.0;98.0;77.0;45.0;23.0;80.0;41.0;98.0;77.0;43.0;16.0;153.7;8.8
48.7665435966, 2.96358737497;"{""type"": ""Polygon"", ""coordinates"": [[[2.967779966211776, 48.74869635215663], [2.953914920711717, 48.75542834309643], [2.950345521453052, 48.76127300763676], [2.941068857972914, 48.760171525729895], [2.936349678368928, 48.78142168103018], [2.939659026244443, 48.77942677000631], [2.955292228172883, 48.78315708081621], [2.965363873336739, 48.78242293316449], [2.972187025454557, 48.77341289052391], [2.982187937436108, 48.774377144275725], [2.992816654164663, 48.76455691306381], [2.982290678216531, 48.75230600103395], [2.967779966211776, 48.74869635215663]]]}";17316;224;77224;HAUTEFEUILLE;Commune simple;6975;68516;6973;68518;117;983;0.3;27;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77224;11;77;7727;1117;Hautefeuille;ZZZZZZ;315.0;312.0;68.0;64.0;97.0;62.0;18.0;6.0;71.0;75.0;97.0;57.0;9.0;3.0;32.0;0.6
49.0424191099, 2.96205647548;"{""type"": ""Polygon"", ""coordinates"": [[[2.971241976290639, 49.03150680889422], [2.963698613618153, 49.0242034392152], [2.946892060048855, 49.02677782907195], [2.942290984547461, 49.032872123058574], [2.951619988638271, 49.044790229567546], [2.952740024253969, 49.06155094975614], [2.965097308630804, 49.058839741011184], [2.983104626135808, 49.05315197918205], [2.971241976290639, 49.03150680889422]]]}";26868;476;77476;TROCY-EN-MULTIEN;Commune simple;6972;68825;6972;68825;106;751;0.3;15;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77476;11;77;7715;1104;Trocy-en-Multien;ZZZZZZ;265.0;257.0;56.0;50.0;54.0;70.0;28.0;8.0;67.0;42.0;58.0;64.0;16.0;11.0;35.3;1.0
48.5011134841, 2.25385756053;"{""type"": ""Polygon"", ""coordinates"": [[[2.247386665202759, 48.47743508959299], [2.249542406702654, 48.49038560715542], [2.242196775025902, 48.49482816879156], [2.227695704203655, 48.49697488132787], [2.227100057076057, 48.50341239153374], [2.222717733949484, 48.504976153627744], [2.226120954692929, 48.511052871243095], [2.24077320581172, 48.512766708766655], [2.25779966973316, 48.51517729404657], [2.269508694201248, 48.52030568998576], [2.275586321385259, 48.51658249011607], [2.277063952388391, 48.50467149845328], [2.272229360986321, 48.50380533279958], [2.271733438691172, 48.490766629055614], [2.264778532062881, 48.48194329771576], [2.247386665202759, 48.47743508959299]]]}";19244;318;91318;JANVILLE-SUR-JUINE;Commune simple;6460;68242;6448;68225;113;1058;1.9;09;1;91;ESSONNE;11;ILE-DE-FRANCE;91318;11;91;9109;1115;Janville-sur-Juine;ZZZZZZ;1902.0;1848.0;374.0;296.0;399.0;411.0;289.0;133.0;354.0;269.0;425.0;394.0;271.0;136.0;179.8;12.5
